ForecastId,Province_State,Country_Region,Date,day_from_jan_first,Lat,Long,Country/Province,firstcase,density,medianage,urbanpop,hospibed,sexratio,lung,fertility,avgtemp,avghumidity,month,day,days_from_firstcase
10105,Arizona,US,5/7/2020,128,33.7298,-111.4312,US/Arizona,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,7,108
10106,Arkansas,US,3/26/2020,86,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,26,66
10107,Arkansas,US,3/27/2020,87,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,27,67
10108,Arkansas,US,3/28/2020,88,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,28,68
10109,Arkansas,US,3/29/2020,89,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,29,69
10110,Arkansas,US,3/30/2020,90,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,30,70
10111,Arkansas,US,3/31/2020,91,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,31,71
10112,Arkansas,US,4/1/2020,92,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,1,72
10113,Arkansas,US,4/2/2020,93,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,2,73
10114,Arkansas,US,4/3/2020,94,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,3,74
10115,Arkansas,US,4/4/2020,95,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,4,75
10116,Arkansas,US,4/5/2020,96,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,5,76
10117,Arkansas,US,4/6/2020,97,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,6,77
10118,Arkansas,US,4/7/2020,98,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,7,78
10119,Arkansas,US,4/8/2020,99,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,8,79
10120,Arkansas,US,4/9/2020,100,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,9,80
10121,Arkansas,US,4/10/2020,101,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,10,81
10122,Arkansas,US,4/11/2020,102,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,11,82
10123,Arkansas,US,4/12/2020,103,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,12,83
10124,Arkansas,US,4/13/2020,104,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,13,84
10125,Arkansas,US,4/14/2020,105,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,14,85
10126,Arkansas,US,4/15/2020,106,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,15,86
10127,Arkansas,US,4/16/2020,107,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,16,87
10128,Arkansas,US,4/17/2020,108,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,17,88
10129,Arkansas,US,4/18/2020,109,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,18,89
10130,Arkansas,US,4/19/2020,110,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,19,90
10131,Arkansas,US,4/20/2020,111,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,20,91
10132,Arkansas,US,4/21/2020,112,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,21,92
10133,Arkansas,US,4/22/2020,113,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,22,93
10134,Arkansas,US,4/23/2020,114,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,23,94
10135,Arkansas,US,4/24/2020,115,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,24,95
10136,Arkansas,US,4/25/2020,116,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,25,96
10137,Arkansas,US,4/26/2020,117,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,26,97
10138,Arkansas,US,4/27/2020,118,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,27,98
10139,Arkansas,US,4/28/2020,119,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,28,99
10140,Arkansas,US,4/29/2020,120,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,29,100
10141,Arkansas,US,4/30/2020,121,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,30,101
10142,Arkansas,US,5/1/2020,122,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,1,102
10143,Arkansas,US,5/2/2020,123,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,2,103
10144,Arkansas,US,5/3/2020,124,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,3,104
10145,Arkansas,US,5/4/2020,125,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,4,105
10146,Arkansas,US,5/5/2020,126,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,5,106
10147,Arkansas,US,5/6/2020,127,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,6,107
10148,Arkansas,US,5/7/2020,128,34.9697,-92.3731,US/Arkansas,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,7,108
10149,California,US,3/26/2020,86,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,26,66
10150,California,US,3/27/2020,87,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,27,67
10151,California,US,3/28/2020,88,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,28,68
10152,California,US,3/29/2020,89,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,29,69
10153,California,US,3/30/2020,90,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,30,70
10154,California,US,3/31/2020,91,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,31,71
10155,California,US,4/1/2020,92,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,1,72
10156,California,US,4/2/2020,93,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,2,73
10157,California,US,4/3/2020,94,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,3,74
10158,California,US,4/4/2020,95,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,4,75
10159,California,US,4/5/2020,96,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,5,76
10160,California,US,4/6/2020,97,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,6,77
10161,California,US,4/7/2020,98,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,7,78
10162,California,US,4/8/2020,99,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,8,79
10163,California,US,4/9/2020,100,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,9,80
10164,California,US,4/10/2020,101,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,10,81
10165,California,US,4/11/2020,102,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,11,82
10166,California,US,4/12/2020,103,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,12,83
10167,California,US,4/13/2020,104,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,13,84
10168,California,US,4/14/2020,105,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,14,85
10169,California,US,4/15/2020,106,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,15,86
10170,California,US,4/16/2020,107,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,16,87
10171,California,US,4/17/2020,108,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,17,88
10172,California,US,4/18/2020,109,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,18,89
10173,California,US,4/19/2020,110,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,19,90
10174,California,US,4/20/2020,111,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,20,91
10175,California,US,4/21/2020,112,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,21,92
10176,California,US,4/22/2020,113,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,22,93
10177,California,US,4/23/2020,114,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,23,94
10178,California,US,4/24/2020,115,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,24,95
10179,California,US,4/25/2020,116,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,25,96
10180,California,US,4/26/2020,117,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,26,97
10181,California,US,4/27/2020,118,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,27,98
10182,California,US,4/28/2020,119,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,28,99
10183,California,US,4/29/2020,120,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,29,100
10184,California,US,4/30/2020,121,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,30,101
10185,California,US,5/1/2020,122,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,1,102
10186,California,US,5/2/2020,123,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,2,103
10187,California,US,5/3/2020,124,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,3,104
10188,California,US,5/4/2020,125,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,4,105
10189,California,US,5/5/2020,126,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,5,106
10190,California,US,5/6/2020,127,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,6,107
10191,California,US,5/7/2020,128,36.1162,-119.6816,US/California,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,7,108
10192,Colorado,US,3/26/2020,86,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,26,66
10193,Colorado,US,3/27/2020,87,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,27,67
10194,Colorado,US,3/28/2020,88,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,28,68
10195,Colorado,US,3/29/2020,89,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,29,69
10196,Colorado,US,3/30/2020,90,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,30,70
10197,Colorado,US,3/31/2020,91,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,31,71
10198,Colorado,US,4/1/2020,92,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,1,72
10199,Colorado,US,4/2/2020,93,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,2,73
10200,Colorado,US,4/3/2020,94,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,3,74
10201,Colorado,US,4/4/2020,95,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,4,75
10202,Colorado,US,4/5/2020,96,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,5,76
10203,Colorado,US,4/6/2020,97,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,6,77
10204,Colorado,US,4/7/2020,98,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,7,78
10205,Colorado,US,4/8/2020,99,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,8,79
10206,Colorado,US,4/9/2020,100,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,9,80
10207,Colorado,US,4/10/2020,101,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,10,81
10208,Colorado,US,4/11/2020,102,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,11,82
10209,Colorado,US,4/12/2020,103,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,12,83
10210,Colorado,US,4/13/2020,104,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,13,84
10211,Colorado,US,4/14/2020,105,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,14,85
10212,Colorado,US,4/15/2020,106,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,15,86
10213,Colorado,US,4/16/2020,107,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,16,87
10214,Colorado,US,4/17/2020,108,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,17,88
10215,Colorado,US,4/18/2020,109,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,18,89
10216,Colorado,US,4/19/2020,110,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,19,90
10217,Colorado,US,4/20/2020,111,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,20,91
10218,Colorado,US,4/21/2020,112,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,21,92
10219,Colorado,US,4/22/2020,113,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,22,93
10220,Colorado,US,4/23/2020,114,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,23,94
10221,Colorado,US,4/24/2020,115,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,24,95
10222,Colorado,US,4/25/2020,116,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,25,96
10223,Colorado,US,4/26/2020,117,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,26,97
10224,Colorado,US,4/27/2020,118,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,27,98
10225,Colorado,US,4/28/2020,119,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,28,99
10226,Colorado,US,4/29/2020,120,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,29,100
10227,Colorado,US,4/30/2020,121,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,30,101
10228,Colorado,US,5/1/2020,122,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,1,102
10229,Colorado,US,5/2/2020,123,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,2,103
10230,Colorado,US,5/3/2020,124,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,3,104
10231,Colorado,US,5/4/2020,125,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,4,105
10232,Colorado,US,5/5/2020,126,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,5,106
10233,Colorado,US,5/6/2020,127,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,6,107
10234,Colorado,US,5/7/2020,128,39.0598,-105.3111,US/Colorado,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,7,108
10235,Connecticut,US,3/26/2020,86,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,26,66
10236,Connecticut,US,3/27/2020,87,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,27,67
10237,Connecticut,US,3/28/2020,88,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,28,68
10238,Connecticut,US,3/29/2020,89,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,29,69
10239,Connecticut,US,3/30/2020,90,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,30,70
10240,Connecticut,US,3/31/2020,91,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,31,71
10241,Connecticut,US,4/1/2020,92,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,1,72
10242,Connecticut,US,4/2/2020,93,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,2,73
10243,Connecticut,US,4/3/2020,94,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,3,74
10244,Connecticut,US,4/4/2020,95,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,4,75
10245,Connecticut,US,4/5/2020,96,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,5,76
10246,Connecticut,US,4/6/2020,97,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,6,77
10247,Connecticut,US,4/7/2020,98,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,7,78
10248,Connecticut,US,4/8/2020,99,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,8,79
10249,Connecticut,US,4/9/2020,100,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,9,80
10250,Connecticut,US,4/10/2020,101,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,10,81
10251,Connecticut,US,4/11/2020,102,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,11,82
10252,Connecticut,US,4/12/2020,103,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,12,83
10253,Connecticut,US,4/13/2020,104,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,13,84
10254,Connecticut,US,4/14/2020,105,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,14,85
10255,Connecticut,US,4/15/2020,106,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,15,86
10256,Connecticut,US,4/16/2020,107,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,16,87
10257,Connecticut,US,4/17/2020,108,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,17,88
10258,Connecticut,US,4/18/2020,109,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,18,89
10259,Connecticut,US,4/19/2020,110,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,19,90
10260,Connecticut,US,4/20/2020,111,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,20,91
10261,Connecticut,US,4/21/2020,112,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,21,92
10262,Connecticut,US,4/22/2020,113,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,22,93
10263,Connecticut,US,4/23/2020,114,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,23,94
10264,Connecticut,US,4/24/2020,115,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,24,95
10265,Connecticut,US,4/25/2020,116,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,25,96
10266,Connecticut,US,4/26/2020,117,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,26,97
10267,Connecticut,US,4/27/2020,118,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,27,98
10268,Connecticut,US,4/28/2020,119,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,28,99
10269,Connecticut,US,4/29/2020,120,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,29,100
10270,Connecticut,US,4/30/2020,121,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,4,30,101
10271,Connecticut,US,5/1/2020,122,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,1,102
10272,Connecticut,US,5/2/2020,123,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,2,103
10273,Connecticut,US,5/3/2020,124,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,3,104
10274,Connecticut,US,5/4/2020,125,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,4,105
10275,Connecticut,US,5/5/2020,126,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,5,106
10276,Connecticut,US,5/6/2020,127,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,6,107
10277,Connecticut,US,5/7/2020,128,41.5978,-72.7554,US/Connecticut,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,5,7,108
10278,Delaware,US,3/26/2020,86,39.3185,-75.5071,US/Delaware,1/20/2020,36,38,83,2.9,0.97,32.01,1.87,13.75,73.4,3,26,66
